8753483 1
40906215 1
16131454 1
37307475 1
52108271 1
23553510 1
55422599 1
4714732 1
30381474 1
15057402 1
77209892 1
8835520 1
6616558 1
38364703 1
77496612 1
61239037 1
63034332 1
82834158 1
1225721 1
8762282 1
53410245 1
8629044 1
15284071 1
51665293 1
15745866 1
22741027 1
6322672 1
57007235 1
51927063 1
77 1
56057059 1
19360948 1
991492 1
67035694 1
48745927 1
1388039 1
53301880 1
44953676 1
69311045 1
53223862 1
44100312 1
56303481 1
20869500 1
63450597 1
30456125 1
21105985 1
5037746 1
46731530 1
60552022 1
47375014 1
63291204 1
62143748 1
2421215 1
38274626 1
7480793 1
29390945 1
71600075 1
19495124 1
7731407 1
57730330 1
9241147 1
43222420 1
61073565 1
22028903 1
54416370 1
44130303 1
77848014 1
82944095 1
43419039 1
62778054 1
6249443 1
1566928 1
31653692 1
50895373 1
60501350 1
46937275 1
44430075 1
75929605 1
19823733 1
44096921 1
72082695 1
65178058 1
48755143 1
17722618 1
6304851 1
59128626 1
46804503 1
5913867 1
83351675 1
30425510 1
3614257 1
46250061 1
63559125 1
68639304 1
4017932 1
23696179 1
80277240 1
59262184 1
55944961 1
28102690 1
1222099 1
64851776 1
80131734 1
936038 1
27183676 1
30109944 1
17108342 1
20686803 1
46991435 1
20473607 1
24662771 1
2878860 1
45879156 1
74 1
63287792 1
6157783 1
16580160 1
43189409 1
42628113 1
70237923 1
70884086 1
60796854 1
989453 1
993455 1
4377093 1
4768374 1
84216225 1
32276307 1
46678062 1
64557240 1
43492054 1
39999289 1
15834483 1
1259968 1
8911695 1
23571043 1
61336797 1
7242724 1
414084 1
34073340 1
40109622 1
15687062 1
36199295 1
57578380 1
32993544 1
19437196 1
26175466 1
77110578 1
52891580 1
490005 1
67783003 1
40120439 1
41310175 1
20045301 1
43075844 1
23350670 1
40091103 1
57590718 1
55517604 1
80015972 1
51480275 1
83770407 1
64662608 1
7723886 1
1505442 1
30186651 1
55724823 1
36767362 1
65300064 1
83699127 1
58721710 1
54045037 1
17678908 1
21819155 1
16095420 1
64650989 1
2429325 1
17168947 1
2649305 1
1242038 1
84018330 1
664926 1
46687021 1
9432398 1
68985127 1
47151407 1
21020278 1
61326992 1
941734 1
45601290 1
4028426 1
25235071 1
64818316 1
20882375 1
24033931 1
49191448 1
74072091 1
3925902 1
49126371 1
39423497 1
58177088 1
21565957 1
48142234 1
55137167 1
2201207 1
77483105 1
78661563 1
66260912 1
80744779 1
53810721 1
48059402 1
82867439 1
54929473 1
57889295 1
77419602 1
6324063 1
22213013 1
74923300 1
69496645 1
82641067 1
7187541 1
28111373 1
4750502 1
66143779 1
1316810 1
69477350 1
53111827 1
27514631 1
19408404 1
33679502 1
74936845 1
51507297 1
37720082 1
1185025 1
19606895 1
52262809 1
83873896 1
48377461 1
56549112 1
43723548 1
61291936 1
5455510 1
64945895 1
56507042 1
73907547 1
16022816 1
39674543 1
61969199 1
27366452 1
803397 1
48991791 1
1370169 1
83017086 1
22313148 1
70227011 1
20557448 1
77361693 1
7200014 1
39014689 1
49348686 1
52182171 1
57123668 1
19527420 1
18976968 1
81580983 1
46700073 1
53780814 1
21485188 1
42475156 1
20382647 1
22340751 1
61242191 1
8804806 1
54976425 1
41847078 1
81030565 1
9961496 1
49540753 1
1145042 1
6769272 1
66715827 1
42086040 1
20403233 1
58563148 1
1685692 1
61008985 1
2606298 1
5937622 1
77633099 1
57544242 1
75697794 1
18318045 1
82852044 1
83313361 1
59839157 1
5424890 1
7115424 1
43487198 1
25665131 1
52523509 1
69580806 1
1033656 1
66330111 1
57532445 1
83417565 1
8176246 1
35308533 1
58530044 1
5369953 1
75451869 1
19054655 1
46697150 1
943341 1
4163773 1
9253583 1
1907556 1
82822019 1
65522276 1
1811415 1
65045957 1
19362661 1
55994351 1
61006541 1
50404518 1
65957290 1
51094634 1
7496104 1
61477838 1
19359368 1
887232 1
47427001 1
22161593 1
82997705 1
45761978 1
6320765 1
74921468 1
77646226 1
5266328 1
44989243 1
66269570 1
24795589 1
48126929 1
53084474 1
44494356 1
73819937 1
24205375 1
22139744 1
26978504 1
49258953 1
58579427 1
17709258 1
48356740 1
1560856 1
1775265 1
44328994 1
58880341 1
81472617 1
5084672 1
1460880 1
16998090 1
61838898 1
45747133 1
33750077 1
27243993 1
76472193 1
48830430 1
78162000 1
24045555 1
66345412 1
48845159 1
41975905 1
54550343 1
43887486 1
48874821 1
50623070 1
43936536 1
70517311 1
18727540 1
51352147 1
1248832 1
44080232 1
9624508 1
67178678 1
64917029 1
53466698 1
64164096 1
73454956 1
63389988 1
44188115 1
15429616 1
9087867 1
30616004 1
2847248 1
84176212 1
51055326 1
5333264 1
495881 1
9562903 1
32292927 1
5486550 1
43687863 1
69284781 1
20559228 1
43604559 1
7500351 1
17684653 1
8160910 1
59436164 1
7458092 1
20082847 1
53161751 1
56944526 1
48928434 1
72124698 1
4116913 1
59954668 1
1462798 1
57983190 1
45883387 1
45554999 1
21853268 1
7781182 1
39867292 1
26892431 1
1031491 1
53991652 1
66001169 1
43186566 1
8679475 1
81974796 1
63039360 1
59822026 1
68893729 1
5135423 1
43928504 1
82286309 1
59167781 1
49881302 1
51970129 1
4530623 1
57721419 1
57053320 1
64449525 1
59965811 1
6675388 1
64755872 1
58803876 1
19365843 1
65405275 1
6493811 1
72517039 1
7230067 1
41052217 1
43572298 1
84647806 1
9752716 1
26912201 1
54503218 1
15319162 1
15490493 1
57528603 1
40480657 1
30092765 1
16892884 1
73876535 1
57403067 1
4392236 1
58134628 1
55588231 1
17936520 1
9553120 1
53295337 1
22664859 1
21936073 1
79975211 1
21938134 1
46636350 1
69081029 1
1388518 1
53911435 1
61189269 1
58791892 1
37389444 1
1245864 1
33213076 1
57724129 1
78250294 0
48804960 0
20131677 0
46008502 0
77893990 0
69118062 0
8851616 0
35744004 0
8277425 0
3969438 0
43060954 0
47278416 0
64304368 0
22851137 0
66777486 0
61050496 0
28932330 0
79994902 0
3532835 0
55495706 0
2279105 0
78049696 0
19638884 0
45220842 0
17922875 0
19218236 0
43394186 0
36689712 0
57110941 0
34866947 0
80936570 0
21378755 0
59473221 0
44556204 0
53524499 0
1909605 0
54632903 0
7529139 0
63730180 0
76611242 0
82208161 0
67446004 0
54950962 0
43855361 0
35610389 0
66557969 0
46009144 0
67289555 0
45861324 0
16647455 0
77668122 0
654103 0
43790060 0
1486789 0
62366503 0
26982324 0
20272229 0
61750150 0
7044274 0
54505968 0
62842087 0
46190551 0
70592526 0
29443938 0
2254073 0
66939072 0
18534038 0
44786936 0
59897159 0
53775003 0
59253016 0
79106278 0
72523071 0
6815563 0
17935647 0
52421429 0
31578416 0
36165938 0
1324855 0
27673505 0
75480312 0
75490361 0
1147569 0
60300048 0
70921743 0
21527218 0
48686227 0
60383155 0
60237105 0
58424564 0
22008844 0
2096599 0
6410089 0
43973791 0
951196 0
69648142 0
41608618 0
1526233 0
43276438 0
47711045 0
61813095 0
1964012 0
67149700 0
47116718 0
1318919 0
18268457 0
51022530 0
7878655 0
82451433 0
35000945 0
58130571 0
67556134 0
62445544 0
1556081 0
23363308 0
52411216 0
5356393 0
78112082 0
40005439 0
54411685 0
77178203 0
61074210 0
70311480 0
77107801 0
17462701 0
75777080 0
53955727 0
80981598 0
63845217 0
36976566 0
43615584 0
59620187 0
47841205 0
76441691 0
50055570 0
4970379 0
76801742 0
45074296 0
63120799 0
60443346 0
53522962 0
20713410 0
54751647 0
53759386 0
1763302 0
83122143 0
61369416 0
19279189 0
61946221 0
61490296 0
19398176 0
4784843 0
2069827 0
46870677 0
76144558 0
58549195 0
59278438 0
43373325 0
79258360 0
66272433 0
19899652 0
59311582 0
79765857 0
33825138 0
9583960 0
59329109 0
16076983 0
8724285 0
76995162 0
43722671 0
66674927 0
71354831 0
15399756 0
65566852 0
46471821 0
22629172 0
47144390 0
2806030 0
4146751 0
22306941 0
57781490 0
55109886 0
60512475 0
32379027 0
50548048 0
51635224 0
70192795 0
55379303 0
9968715 0
7122274 0
25102055 0
8703008 0
23320401 0
53521330 0
70301125 0
17108578 0
70043523 0
57759225 0
30803876 0
19343192 0
45068616 0
64194815 0
9918348 0
59875513 0
1596219 0
43238652 0
73108670 0
61644299 0
21598749 0
63130397 0
7486094 0
28178258 0
5597391 0
77381461 0
43738040 0
44038981 0
60191565 0
64368509 0
32480630 0
81842150 0
43492562 0
1080766 0
60095094 0
49272242 0
51063162 0
30727696 0
1879422 0
15626595 0
59688882 0
8718729 0
1066455 0
19479488 0
84538482 0
32689730 0
47181061 0
78033200 0
39143058 0
70579811 0
65162456 0
52540098 0
34773095 0
58848414 0
77549619 0
9487025 0
23644032 0
50079962 0
23607395 0
70676018 0
58794810 0
67694705 0
52758693 0
19915772 0
67664555 0
30840079 0
84285993 0
25524956 0
55415851 0
52313157 0
30538994 0
23184710 0
24816261 0
1311498 0
42603690 0
84737338 0
20720728 0
28098826 0
68476738 0
51737855 0
35804104 0
62051060 0
81925607 0
77456665 0
46304944 0
75400751 0
9073402 0
50234925 0
72204584 0
21590873 0
43654760 0
8254089 0
54845471 0
20402259 0
15152036 0
78896525 0
41115479 0
17123864 0
34276481 0
63005252 0
19490891 0
15179925 0
82280883 0
22513977 0
20267275 0
70310664 0
9488625 0
7382699 0
60824850 0
52789951 0
80737262 0
16819055 0
9122172 0
41756894 0
77739246 0
27610062 0
50588176 0
61843202 0
53337997 0
17661410 0
62179412 0
57176377 0
27427255 0
64700005 0
59464915 0
58485295 0
7047933 0
56206444 0
65975807 0
5988215 0
4579710 0
24334829 0
64435206 0
80496886 0
47873023 0
4335844 0
57790555 0
9563407 0
51156444 0
58965975 0
83362300 0
33883911 0
59661149 0
30602896 0
71488059 0
40685770 0
44884673 0
7749754 0
61477523 0
70978620 0
3610049 0
63064266 0
8990627 0
51600450 0
9695568 0
21394413 0
60973290 0
16312971 0
44758612 0
49929584 0
8076502 0
42051333 0
60155208 0
69363638 0
42685409 0
56056408 0
58774058 0
42012785 0
1419506 0
43674699 0
8910435 0
9698368 0
77443733 0
1591195 0
48427748 0
26427433 0
46341134 0
68205885 0
21498773 0
80729479 0
31708405 0
16120058 0
29394837 0
22321315 0
15773025 0
16122320 0
41038878 0
45103997 0
8022289 0
82351021 0
54736135 0
72579233 0
83885302 0
19208404 0
50868108 0
19620433 0
18717770 0
17399608 0
62467575 0
9254236 0
54633255 0
18608154 0
53033566 0
20021724 0
38370326 0
9457757 0
79274210 0
8270863 0
810123 0
60745534 0
72148821 0
58674106 0
51216890 0
56218224 0
22818299 0
62603265 0
63952168 0
16762408 0
59638706 0
78374150 0
62085451 0
52665645 0
15160591 0
23893758 0
47694068 0
78857041 0
17276406 0
77366958 0
81405132 0
59956647 0
67745698 0
49472644 0
46205298 0
23877464 0
8648305 0
31230637 0
30590544 0
15028302 0
1276385 0
8188724 0
43562333 0
50333875 0
53462668 0
78879056 0
35763181 0
83986061 0
22239456 0
50099545 0
23258922 0
60907159 0
65725143 0
30708437 0
17917949 0
32062037 0
54550038 0
44279517 0
64383981 0
46111348 0
28676022 0
448152 0
33128839 0
15283785 0
18753804 0
59396476 0
45586201 0
69661713 0
58214561 0
56797424 0
41232416 0
55643532 0
83998708 0
83117507 0
61673818 0
30448295 0
57859985 0
7621578 0
5651148 0
32380793 0
58781991 0
44617413 0
5139419 0
77627192 0
52919995 0
55586016 0
67715962 0
6600648 0
81165938 0
24775001 0
41499912 0
83987333 0
81049398 0
79500510 0
38503508 0
36106890 0
4050679 0
52712380 0
5283938 0
46990768 0
82748682 0
7530911 0
24280570 0
68448236 0
8452887 0
8620851 0
42037813 0
63619714 0
31529545 0
72716222 0
54995395 0
463231 0
52783889 0
24304081 0
84299614 0
47160560 0
67628144 0
2800585 0
34768102 0
52025004 0
51550590 0
28068816 0
9640389 0
47467446 0
35044881 0
77971176 0
1183846 0
16717415 0
69342425 0
6585961 0
51125827 0
36968991 0
1727867 0
77369196 0
77288747 0
19473148 0
2744559 0
7898390 0
42041667 0
43574886 0
22213000 0
1612003 0
21610662 0
43788465 0
9329546 0
44902656 0
42855397 0
56268849 0
48667244 0
42394156 0
47490489 0
82186240 0
85062952 0
82149753 0
81781825 0
57086670 0
71916847 0
43638312 0
9157036 0
58283934 0
34633383 0
65172604 0
61634599 0
5890478 0
19124621 0
68761415 0
79220814 0
46930816 0
78837473 0
17450111 0
2700581 0
55708221 0
41125394 0
8926701 0
27165752 0
77438465 0
5256204 0
39891009 0
20004797 0
24579002 0
67521803 0
44421301 0
80293966 0
17296351 0
5759405 0
54361330 0
9857069 0
8860031 0
82865142 0
82503239 0
69111115 0
15672903 0
8525521 0
17270313 0
9716971 0
63832791 0
54879675 0
70385150 0
72999966 0
61982558 0
9169346 0
44301033 0
16750286 0
48411932 0
23328701 0
15473295 0
67160050 0
17054068 0
51724036 0
57263856 0
70349495 0
77858977 0
59065624 0
44663364 0
64803677 0
77670390 0
47959372 0
16719437 0
47806054 0
20808211 0
28126835 0
58302207 0
8972790 0
20797660 0
80460582 0
64775943 0
81925614 0
84278702 0
21277138 0
9562775 0
43246684 0
66903972 0
77772736 0
17408666 0
61076257 0
54785863 0
44561716 0
62545698 0
82327774 0
68225346 0
47239743 0
61342603 0
66486246 0
70565265 0
2099275 0
30116487 0
64634877 0
62190031 0
63562155 0
49978611 0
44007934 0
4527671 0
74591286 0
66580942 0
49960888 0
48947640 0
19111534 0
77978699 0
15444264 0
47516313 0
8126991 0
53923435 0
35245502 0
32806794 0
57268312 0
62037026 0
79673329 0
9347361 0
8884729 0
6463611 0
5288755 0
20581061 0
64924813 0
19673533 0
70364518 0
83153554 0
20871710 0
60232434 0
67504553 0
43483260 0
46479945 0
39162096 0
7450654 0
71275784 0
47433970 0
18599499 0
25477281 0
48947318 0
57622443 0
72583083 0
6669858 0
140689 0
58576796 0
67373754 0
54216812 0
24018260 0
4270886 0
8233518 0
15269201 0
36059916 0
16125558 0
48751474 0
8464249 0
82247693 0
17739996 0
63282957 0
39294398 0
32639701 0
56497361 0
27836552 0
43696491 0
76265715 0
31202046 0
44105482 0
9528196 0
68651529 0
63281913 0
56961042 0
31043572 0
52210397 0
52307483 0
58994703 0
65210555 0
75161310 0
20210590 0
7202441 0
20478870 0
51495072 0
20439633 0
15757039 0
76304540 0
35104637 0
85008339 0
39039008 0
47020363 0
43765832 0
23217508 0
42783516 0
77397117 0
9721887 0
7116324 0
31432601 0
35944772 0
55186759 0
43319076 0
15266396 0
83506172 0
69831263 0
79418307 0
54377428 0
71447741 0
910435 0
70913637 0
48133644 0
19810004 0
68028326 0
20035138 0
43617115 0
39123522 0
63753897 0
17662163 0
42089818 0
16879182 0
70478657 0
55253202 0
9542912 0
55032302 0
60098525 0
19568803 0
55280813 0
46939150 0
52946345 0
39246783 0
25990403 0
31231179 0
15845507 0
53534160 0
51627628 0
27057199 0
78156833 0
28851895 0
51249409 0
47175376 0
34230608 0
22664309 0
62009527 0
73060586 0
7059818 0
72387185 0
9966821 0
48723706 0
59690922 0
79268681 0
43866325 0
27348322 0
20036731 0
77115186 0
45693588 0
64901944 0
41783546 0
77616548 0
30650685 0
78845692 0
5325025 0
56515850 0
73320238 0
44416054 0
43274657 0
74254117 0
63633961 0
19371701 0
84720155 0
48344607 0
663184 0
64242693 0
33337449 0
68794969 0
67648945 0
58965229 0
77936705 0
58024166 0
44075963 0
26742362 0
19608209 0
20817526 0
63555916 0
70645759 0
16071556 0
76316558 0
43188036 0
49753079 0
78569650 0
65987152 0
68348458 0
53876348 0
21310686 0
77859234 0
40908715 0
48502449 0
3691769 0
77413144 0
67364311 0
55003414 0
22354751 0
77351573 0
29456767 0
59861924 0
59514131 0
84892914 0
44382850 0
34164318 0
56193007 0
50060669 0
45560269 0
69908858 0
67293605 0
4699750 0
55232039 0
30063262 0
58470451 0
7096879 0
57074971 0
46651402 0
77227942 0
15056407 0
7381403 0
72460049 0
20560724 0
57928979 0
49496325 0
4310390 0
55912090 0
76829944 0
57990925 0
50402068 0
50683003 0
2556056 0
663044 0
58797871 0
19905419 0
64301384 0
45324603 0
35134407 0
65384745 0
1194967 0
47394729 0
48845989 0
4750935 0
45451325 0
23466332 0
25785469 0
63250714 0
6417167 0
15030039 0
82971616 0
75941545 0
65338469 0
78480103 0
3930496 0
39077858 0
69159551 0
84133134 0
81018904 0
55037189 0
15936650 0
49882326 0
43032458 0
71420238 0
5002334 0
39317996 0
39402391 0
63667045 0
50031189 0
1338075 0
61674755 0
75719061 0
64774397 0
43147497 0
1525531 0
15480382 0
7096047 0
22755452 0
19648987 0
6470228 0
67938858 0
38519711 0
8495677 0
64767912 0
31291875 0
59202894 0
40232153 0
1037244 0
20455479 0
43065033 0
57099822 0
30403020 0
1343214 0
41144841 0
35805763 0
1429426 0
6587086 0
19369882 0
56371274 0
2148858 0
83445272 0
64444614 0
63391063 0
1011630 0
60173977 0
77195473 0
31621562 0
36152367 0
39481464 0
51122382 0
50524058 0
81681874 0
9891719 0
23637214 0
17252445 0
30392273 0
9088946 0
32135939 0
73910694 0
46092459 0
62370891 0
67328066 0
60540387 0
60046898 0
43890974 0
83306438 0
20259983 0
61266763 0
70964839 0
76457030 0
24787446 0
45970675 0
60947521 0
66686543 0
69410212 0
23283439 0
51559268 0
28332905 0
65920473 0
63659890 0
49884913 0
79671227 0
43660637 0
7447374 0
58973077 0
17717288 0
57845461 0
54071844 0
41715663 0
45223361 0
37279061 0
33146234 0
49681847 0
7277887 0
41209584 0
56462933 0
65149248 0
39423349 0
24319931 0
77787577 0
69850360 0
54770991 0
75534968 0
70788016 0
60034076 0
45203301 0
78261983 0
9346159 0
59193689 0
44870009 0
52826179 0
20403418 0
52514382 0
43202458 0
81483517 0
20510369 0
78754709 0
66226963 0
16807510 0
53973531 0
22801024 0
43603152 0
9734118 0
63648072 0
31319671 0
18961344 0
37901219 0
33044543 0
27259140 0
56027817 0
20391023 0
64541919 0
30247704 0
37623606 0
77479354 0
8396883 0
83222552 0
41726697 0
15099452 0
9510620 0
84188086 0
57078666 0
16737461 0
63539497 0
46470005 0
59501439 0
51018597 0
42138947 0
20032295 0
26075577 0
51427471 0
61236291 0
7107300 0
55472997 0
57029125 0
52077419 0
17876799 0
20428128 0
59334051 0
43840719 0
72119034 0
37743205 0
61338404 0
70952522 0
1033354 0
83998384 0
9544958 0
59708761 0
2493269 0
61070487 0
58588665 0
61983739 0
34667872 0
70199516 0
16025514 0
60132908 0
21383945 0
54158283 0
52346927 0
61167017 0
17068361 0
19511561 0
6816314 0
76256086 0
17429634 0
67417911 0
21104328 0
1723446 0
64015711 0
7161201 0
26700975 0
41408990 0
53443919 0
5659647 0
55567648 0
41005124 0
81217935 0
57294526 0
7517862 0
19842649 0
68243787 0
72483475 0
78349096 0
60229508 0
69553352 0
15066329 0
51151274 0
61584000 0
60879586 0
44071522 0
2650407 0
69065583 0
34063222 0
63266069 0
61129547 0
6279420 0
40563348 0
79289087 0
61700887 0
50355383 0
4000841 0
1534316 0
8830216 0
71043809 0
20215802 0
77378555 0
20423803 0
24851742 0
67946160 0
5038140 0
82541083 0
61692807 0
50750926 0
19607709 0
7416991 0
45712956 0
48965190 0
16457894 0
62346725 0
29114661 0
53851541 0
51865456 0
62056022 0
7494653 0
468035 0
52515520 0
31670006 0
75753777 0
78040777 0
27456819 0
61101088 0
70840012 0
48360026 0
58155117 0
54442736 0
47685722 0
30475565 0
66106227 0
6081998 0
70687701 0
53288846 0
57284864 0
46089736 0
62521699 0
22427934 0
15585430 0
9067522 0
68993406 0
49754894 0
27734578 0
71275435 0
34011091 0
60941992 0
39622557 0
28367168 0
35475810 0
8098951 0
48350626 0
83421464 0
38414648 0
83629994 0
20369252 0
8237398 0
21257459 0
16046197 0
63128151 0
30326425 0
75397881 0
50094884 0
78436793 0
5488813 0
55736201 0
83663576 0
52158791 0
34644328 0
39467661 0
61261655 0
16115287 0
21244645 0
69675383 0
7517882 0
2074767 0
69262626 0
43522509 0
78714836 0
67356384 0
19684096 0
38785932 0
55827179 0
2833468 0
30528365 0
38488641 0
46052255 0
83514754 0
35604096 0
55089692 0
54979281 0
49510077 0
68919444 0
81848391 0
9654958 0
65953978 0
62808298 0
3907096 0
61219160 0
67469642 0
36109873 0
57657950 0
76474889 0
19344290 0
49489619 0
51051864 0
79707466 0
21071943 0
60184553 0
1924322 0
32503602 0
6824489 0
44101305 0
37995047 0
51535976 0
45877919 0
59984471 0
60548797 0
34491342 0
78209490 0
58718084 0
70414782 0
57501695 0
31760999 0
61046056 0
29366174 0
25279232 0
59816201 0
47729989 0
31546492 0
17520919 0
21348877 0
69602987 0
44900100 0
68803265 0
508766 0
9684855 0
28785612 0
5871335 0
77430893 0
25076816 0
37572315 0
60033069 0
51325312 0
35550587 0
44877738 0
18025194 0
67800984 0
56898826 0
72501669 0
40980224 0
37138255 0
75121297 0
4636993 0
82912313 0
44596467 0
76400506 0
17288939 0
63811763 0
44026015 0
46472855 0
72212092 0
60879753 0
78349651 0
746747 0
16390382 0
15425818 0
61239998 0
77068626 0
2021916 0
49553927 0
47146990 0
43180945 0
43805002 0
80513903 0
53966262 0
54782937 0
33002498 0
57255580 0
44118837 0
40065930 0
7379922 0
32170940 0
78752895 0
66585318 0
60952715 0
80528382 0
63879738 0
74821333 0
2797286 0
1362061 0
78079865 0
43937421 0
66376153 0
4719232 0
29509757 0
3920080 0
36023240 0
43785422 0
1219478 0
5709677 0
18921076 0
9285839 0
19917566 0
67381898 0
64954930 0
6587015 0
64080425 0
248278 0
47963437 0
56060757 0
48951058 0
19737238 0
68161012 0
53260490 0
60130452 0
58240946 0
36439970 0
68628464 0
46497827 0
20811237 0
62244824 0
45426525 0
47219395 0
28235727 0
37763813 0
56203508 0
81215899 0
74958720 0
2796883 0
6375936 0
54934430 0
7504347 0
31264838 0
58170194 0
51484089 0
59431603 0
16671158 0
33378495 0
65998994 0
62079024 0
8260986 0
48210930 0
66135905 0
7497587 0
66205685 0
7015490 0
52987637 0
44128928 0
17326280 0
73552460 0
70968286 0
34412048 0
16356350 0
33436023 0
7297106 0
45857619 0
43747685 0
23033003 0
65450498 0
5278217 0
71175406 0
19982182 0
59535860 0
72946675 0
4032409 0
19316434 0
58179500 0
61750198 0
43414393 0
44323823 0
44703457 0
25660696 0
65626246 0
41684236 0
61988288 0
41411235 0
68132706 0
51344935 0
60736961 0
3707146 0
16117976 0
76837508 0
79001661 0
7851918 0
1169864 0
18242925 0
73814176 0
59466327 0
77056698 0
6754555 0
66148926 0
58187593 0
54993885 0
63346710 0
51599129 0
44271586 0
61338328 0
84634286 0
1132938 0
58851959 0
60222445 0
9875145 0
43974804 0
56832747 0
6171827 0
47449640 0
42956787 0
53367281 0
79056287 0
69820998 0
43235012 0
80964494 0
47554111 0
74193976 0
44780324 0
61521196 0
24399513 0
947807 0
1315974 0
65533187 0
43655787 0
16625916 0
34858616 0
23518435 0
21181538 0
44761268 0
53347237 0
71328011 0
63308233 0
36865147 0
9916250 0
22160494 0
8951022 0
24550455 0
74392580 0
62433388 0
112811 0
81098402 0
81550412 0
40131694 0
9288460 0
41383411 0
51340461 0
7444413 0
48857760 0
68448255 0
26829475 0
24090260 0
1959435 0
38514483 0
74159732 0
64803812 0
60929269 0
39782495 0
67262738 0
34432686 0
33837354 0
48406800 0
29560046 0
5704478 0
20737847 0
42255323 0
39473243 0
761145 0
4271564 0
67795136 0
76892223 0
47489681 0
68016991 0
77229463 0
45957479 0
59943047 0
77468892 0
25133968 0
57162073 0
52410960 0
80502407 0
18909517 0
47702654 0
49480433 0
35049813 0
61216812 0
26052000 0
83410673 0
48405180 0
8043894 0
76716424 0
63969290 0
65934883 0
6039546 0
19679210 0
59270647 0
29204698 0
1287159 0
61463930 0
76864852 0
41334707 0
5333333 0
50042261 0
44976203 0
30985882 0
49874171 0
56175824 0
34272364 0
4097429 0
59954174 0
38828946 0
1102834 0
41034412 0
63854729 0
21462056 0
6958901 0
83554354 0
52437963 0
6493217 0
43805761 0
35041635 0
43788484 0
